RA,Dec,Efficiency
4.62050, -0.23694, 0.932
4.62050, -0.21938, 0.952
4.62050, -0.20183, 0.953
4.62050, -0.18428, 0.953
4.62050, -0.16673, 0.953
4.62050, -0.14918, 0.953
4.62050, -0.13163, 0.953
4.62050, -0.11408, 0.953
4.62050, -0.09653, 0.953
4.62050, -0.07898, 0.955
4.62050, -0.06143, 0.955
4.62050, -0.04388, 0.955
4.62050, -0.02633, 0.955
4.62050, -0.00878, 0.955
4.62050,  0.00878, 0.955
4.62050,  0.02633, 0.955
4.62050,  0.04388, 0.955
4.62050,  0.06143, 0.955
4.62050,  0.07898, 0.955
4.62050,  0.09653, 0.955
4.62050,  0.11408, 0.955
4.62050,  0.13163, 0.955
4.62050,  0.14918, 0.955
4.62050,  0.16673, 0.955
4.62050,  0.18428, 0.952
4.62050,  0.20183, 0.934
4.62050,  0.21938, 0.915
4.62050,  0.23694, 0.896
4.62050,  0.25449, 0.877
4.62050,  0.27204, 0.858
4.62050,  0.28959, 0.840
4.62050,  0.30714, 0.821
4.62050,  0.32469, 0.808
4.62050,  0.34224, 0.795
4.62050,  0.35979, 0.781
4.62050,  0.37734, 0.768
4.62050,  0.39489, 0.755
4.62050,  0.41244, 0.742
4.62050,  0.42999, 0.728
4.62050,  0.44755, 0.718
4.62050,  0.46510, 0.712
4.62050,  0.48265, 0.707
4.62050,  0.50020, 0.703
4.62050,  0.51775, 0.698
4.62050,  0.53530, 0.693
4.62050,  0.55285, 0.688
4.62050,  0.57040, 0.684
4.62050,  0.58795, 0.680
4.62050,  0.60550, 0.676
4.62050,  0.62305, 0.673
4.62050,  0.64060, 0.670
4.62050,  0.65815, 0.667
4.62050,  0.67571, 0.663
4.62050,  0.69326, 0.632
4.62050,  0.71081, 0.000
4.62050,  0.72836, 0.000
4.62050,  0.74591, 0.000
4.62050,  0.76346, 0.000
4.62050,  0.78101, 0.000
4.62050,  0.79856, 0.000
4.62050,  0.81611, 0.000
4.62050,  0.83366, 0.000
4.62050,  0.85121, 0.000
4.62050,  0.86876, 0.000
4.62050,  0.88632, 0.000
4.62050,  0.90387, 0.000
4.62050,  0.92142, 0.000
4.62050,  0.93897, 0.000
4.62050,  0.95652, 0.000
4.62050,  0.97407, 0.000
4.62050,  0.99162, 0.000
4.62050,  1.00917, 0.000
4.62050,  1.02672, 0.000
4.62050,  1.04427, 0.000
4.62050,  1.06182, 0.000
4.62050,  1.07937, 0.000
4.62050,  1.09692, 0.000
4.62050,  1.11448, 0.000
4.62050,  1.13203, 0.000
4.62050,  1.14958, 0.000
4.62050,  1.16713, 0.000
4.62050,  1.18468, 0.000
4.62050,  1.20223, 0.000
4.62050,  1.21978, 0.000
4.62050,  1.23733, 0.000
4.62050,  1.25488, 0.000
4.62050,  1.27243, 0.000
4.62050,  1.28998, 0.000
4.62050,  1.30753, 0.000
4.62050,  1.32509, 0.000
4.62050,  1.34264, 0.000
4.62050,  1.36019, 0.000
4.62050,  1.37774, 0.000
4.62050,  1.39529, 0.000
4.62050,  1.41284, 0.000
4.62050,  1.43039, 0.000
4.62050,  1.44794, 0.000
4.62050,  1.46549, 0.000
4.62050,  1.48304, 0.000
4.62050,  1.50059, 0.000
4.62050,  1.51814, 0.000
4.62050,  1.53569, 0.000
4.62050,  1.55325, 0.000
4.62050,  1.57080, 0.000
4.63801, -1.57080, 0.000
4.63801, -1.55325, 0.000
4.63801, -1.53569, 0.000
4.63801, -1.51814, 0.000
4.63801, -1.50059, 0.525
4.63801, -1.48304, 0.528
4.63801, -1.46549, 0.531
4.63801, -1.44794, 0.534
4.63801, -1.43039, 0.537
4.63801, -1.41284, 0.540
4.63801, -1.39529, 0.542
4.63801, -1.37774, 0.545
4.63801, -1.36019, 0.547
4.63801, -1.34264, 0.550
4.63801, -1.32509, 0.552
4.63801, -1.30753, 0.555
4.63801, -1.28998, 0.557
4.63801, -1.27243, 0.560
4.63801, -1.25488, 0.562
4.63801, -1.23733, 0.564
4.63801, -1.21978, 0.567
4.63801, -1.20223, 0.569
4.63801, -1.18468, 0.571
4.63801, -1.16713, 0.573
4.63801, -1.14958, 0.576
4.63801, -1.13203, 0.578
4.63801, -1.11448, 0.581
4.63801, -1.09692, 0.583
4.63801, -1.07937, 0.585
4.63801, -1.06182, 0.588
4.63801, -1.04427, 0.590
4.63801, -1.02672, 0.593
4.63801, -1.00917, 0.595
4.63801, -0.99162, 0.598
4.63801, -0.97407, 0.601
4.63801, -0.95652, 0.603
4.63801, -0.93897, 0.606
4.63801, -0.92142, 0.609
4.63801, -0.90387, 0.611
4.63801, -0.88632, 0.614
4.63801, -0.86876, 0.616
4.63801, -0.85121, 0.619
4.63801, -0.83366, 0.621
4.63801, -0.81611, 0.624
4.63801, -0.79856, 0.627
4.63801, -0.78101, 0.629
4.63801, -0.76346, 0.632
4.63801, -0.74591, 0.635
4.63801, -0.72836, 0.638
4.63801, -0.71081, 0.642
4.63801, -0.69326, 0.645
4.63801, -0.67571, 0.648
4.63801, -0.65815, 0.651
4.63801, -0.64060, 0.654
4.63801, -0.62305, 0.658
4.63801, -0.60550, 0.662
4.63801, -0.58795, 0.667
4.63801, -0.57040, 0.671
4.63801, -0.55285, 0.675
4.63801, -0.53530, 0.679
4.63801, -0.51775, 0.684
4.63801, -0.50020, 0.689
4.63801, -0.48265, 0.695
4.63801, -0.46510, 0.703
4.63801, -0.44755, 0.711
4.63801, -0.42999, 0.719
4.63801, -0.41244, 0.727
4.63801, -0.39489, 0.735
4.63801, -0.37734, 0.746
4.63801, -0.35979, 0.758
4.63801, -0.34224, 0.770
4.63801, -0.32469, 0.796
4.63801, -0.30714, 0.824
4.63801, -0.28959, 0.851
4.63801, -0.27204, 0.879
4.63801, -0.25449, 0.906
4.63801, -0.23694, 0.934
4.63801, -0.21938, 0.953
4.63801, -0.20183, 0.953
4.63801, -0.18428, 0.953
4.63801, -0.16673, 0.953
4.63801, -0.14918, 0.953
4.63801, -0.13163, 0.953
4.63801, -0.11408, 0.953
4.63801, -0.09653, 0.953
4.63801, -0.07898, 0.955
4.63801, -0.06143, 0.955
4.63801, -0.04388, 0.955
4.63801, -0.02633, 0.955
4.63801, -0.00878, 0.955
4.63801,  0.00878, 0.955
4.63801,  0.02633, 0.955
4.63801,  0.04388, 0.955
4.63801,  0.06143, 0.955
4.63801,  0.07898, 0.955
4.63801,  0.09653, 0.955
4.63801,  0.11408, 0.955
4.63801,  0.13163, 0.955
4.63801,  0.14918, 0.955
4.63801,  0.16673, 0.955
4.63801,  0.18428, 0.952
4.63801,  0.20183, 0.934
4.63801,  0.21938, 0.915
4.63801,  0.23694, 0.897
4.63801,  0.25449, 0.878
4.63801,  0.27204, 0.860
4.63801,  0.28959, 0.842
4.63801,  0.30714, 0.823
4.63801,  0.32469, 0.808
4.63801,  0.34224, 0.795
4.63801,  0.35979, 0.782
4.63801,  0.37734, 0.768
4.63801,  0.39489, 0.755
4.63801,  0.41244, 0.742
4.63801,  0.42999, 0.728
4.63801,  0.44755, 0.717
4.63801,  0.46510, 0.712
4.63801,  0.48265, 0.707
4.63801,  0.50020, 0.702
4.63801,  0.51775, 0.697
4.63801,  0.53530, 0.693
4.63801,  0.55285, 0.688
4.63801,  0.57040, 0.683
4.63801,  0.58795, 0.679
4.63801,  0.60550, 0.676
4.63801,  0.62305, 0.672
4.63801,  0.64060, 0.670
4.63801,  0.65815, 0.666
4.63801,  0.67571, 0.662
4.63801,  0.69326, 0.000
4.63801,  0.71081, 0.000
4.63801,  0.72836, 0.000
4.63801,  0.74591, 0.000
4.63801,  0.76346, 0.000
4.63801,  0.78101, 0.000
4.63801,  0.79856, 0.000
4.63801,  0.81611, 0.000
4.63801,  0.83366, 0.000
4.63801,  0.85121, 0.000
4.63801,  0.86876, 0.000
4.63801,  0.88632, 0.000
4.63801,  0.90387, 0.000
4.63801,  0.92142, 0.000
4.63801,  0.93897, 0.000
4.63801,  0.95652, 0.000
4.63801,  0.97407, 0.000
4.63801,  0.99162, 0.000
4.63801,  1.00917, 0.000
4.63801,  1.02672, 0.000
4.63801,  1.04427, 0.000
4.63801,  1.06182, 0.000
4.63801,  1.07937, 0.000
4.63801,  1.09692, 0.000
4.63801,  1.11448, 0.000
4.63801,  1.13203, 0.000
4.63801,  1.14958, 0.000
4.63801,  1.16713, 0.000
4.63801,  1.18468, 0.000
4.63801,  1.20223, 0.000
4.63801,  1.21978, 0.000
4.63801,  1.23733, 0.000
4.63801,  1.25488, 0.000
4.63801,  1.27243, 0.000
4.63801,  1.28998, 0.000
4.63801,  1.30753, 0.000
4.63801,  1.32509, 0.000
4.63801,  1.34264, 0.000
4.63801,  1.36019, 0.000
4.63801,  1.37774, 0.000
4.63801,  1.39529, 0.000
4.63801,  1.41284, 0.000
4.63801,  1.43039, 0.000
4.63801,  1.44794, 0.000
4.63801,  1.46549, 0.000
4.63801,  1.48304, 0.000
4.63801,  1.50059, 0.000
4.63801,  1.51814, 0.000
4.63801,  1.53569, 0.000
4.63801,  1.55325, 0.000
4.63801,  1.57080, 0.000
4.65551, -1.57080, 0.000
4.65551, -1.55325, 0.000
4.65551, -1.53569, 0.000
4.65551, -1.51814, 0.000
4.65551, -1.50059, 0.525
4.65551, -1.48304, 0.528
4.65551, -1.46549, 0.531
4.65551, -1.44794, 0.534
4.65551, -1.43039, 0.537
4.65551, -1.41284, 0.539
4.65551, -1.39529, 0.542
4.65551, -1.37774, 0.544
4.65551, -1.36019, 0.547
4.65551, -1.34264, 0.549
4.65551, -1.32509, 0.552
4.65551, -1.30753, 0.555
4.65551, -1.28998, 0.557
4.65551, -1.27243, 0.560
4.65551, -1.25488, 0.562
4.65551, -1.23733, 0.564
4.65551, -1.21978, 0.567
4.65551, -1.20223, 0.569
4.65551, -1.18468, 0.571
4.65551, -1.16713, 0.573
4.65551, -1.14958, 0.576
4.65551, -1.13203, 0.578
4.65551, -1.11448, 0.581
4.65551, -1.09692, 0.583
4.65551, -1.07937, 0.586
4.65551, -1.06182, 0.588
4.65551, -1.04427, 0.591
4.65551, -1.02672, 0.593
4.65551, -1.00917, 0.596
4.65551, -0.99162, 0.598
4.65551, -0.97407, 0.601
4.65551, -0.95652, 0.604
4.65551, -0.93897, 0.606
4.65551, -0.92142, 0.609
4.65551, -0.90387, 0.611
4.65551, -0.88632, 0.614
4.65551, -0.86876, 0.616
4.65551, -0.85121, 0.619
4.65551, -0.83366, 0.621
4.65551, -0.81611, 0.624
4.65551, -0.79856, 0.626
4.65551, -0.78101, 0.629
4.65551, -0.76346, 0.632
4.65551, -0.74591, 0.635
4.65551, -0.72836, 0.638
4.65551, -0.71081, 0.641
4.65551, -0.69326, 0.645
4.65551, -0.67571, 0.648
4.65551, -0.65815, 0.651
4.65551, -0.64060, 0.654
4.65551, -0.62305, 0.658
4.65551, -0.60550, 0.662
4.65551, -0.58795, 0.667
4.65551, -0.57040, 0.671
4.65551, -0.55285, 0.675
4.65551, -0.53530, 0.679
4.65551, -0.51775, 0.683
4.65551, -0.50020, 0.688
4.65551, -0.48265, 0.694
4.65551, -0.46510, 0.701
4.65551, -0.44755, 0.709
4.65551, -0.42999, 0.717
4.65551, -0.41244, 0.725
4.65551, -0.39489, 0.733
4.65551, -0.37734, 0.743
4.65551, -0.35979, 0.755
4.65551, -0.34224, 0.769
4.65551, -0.32469, 0.797
4.65551, -0.30714, 0.824
4.65551, -0.28959, 0.852
4.65551, -0.27204, 0.880
4.65551, -0.25449, 0.907
4.65551, -0.23694, 0.935
4.65551, -0.21938, 0.954
4.65551, -0.20183, 0.954
4.65551, -0.18428, 0.954
4.65551, -0.16673, 0.954
4.65551, -0.14918, 0.954
4.65551, -0.13163, 0.954
4.65551, -0.11408, 0.954
4.65551, -0.09653, 0.954
4.65551, -0.07898, 0.955
4.65551, -0.06143, 0.955
4.65551, -0.04388, 0.955
4.65551, -0.02633, 0.955
4.65551, -0.00878, 0.955
4.65551,  0.00878, 0.955
4.65551,  0.02633, 0.955
4.65551,  0.04388, 0.955
4.65551,  0.06143, 0.955
4.65551,  0.07898, 0.955
4.65551,  0.09653, 0.955
4.65551,  0.11408, 0.955
4.65551,  0.13163, 0.955
4.65551,  0.14918, 0.955
4.65551,  0.16673, 0.955
4.65551,  0.18428, 0.952
4.65551,  0.20183, 0.934
4.65551,  0.21938, 0.915
4.65551,  0.23694, 0.897
4.65551,  0.25449, 0.878
4.65551,  0.27204, 0.860
4.65551,  0.28959, 0.842
4.65551,  0.30714, 0.824
4.65551,  0.32469, 0.809
4.65551,  0.34224, 0.795
4.65551,  0.35979, 0.782
4.65551,  0.37734, 0.769
4.65551,  0.39489, 0.756
4.65551,  0.41244, 0.742
4.65551,  0.42999, 0.729
4.65551,  0.44755, 0.717
4.65551,  0.46510, 0.711
4.65551,  0.48265, 0.706
4.65551,  0.50020, 0.702
4.65551,  0.51775, 0.697
4.65551,  0.53530, 0.692
4.65551,  0.55285, 0.687
4.65551,  0.57040, 0.682
4.65551,  0.58795, 0.679
4.65551,  0.60550, 0.675
4.65551,  0.62305, 0.672
4.65551,  0.64060, 0.670
4.65551,  0.65815, 0.665
4.65551,  0.67571, 0.662
4.65551,  0.69326, 0.000
4.65551,  0.71081, 0.000
4.65551,  0.72836, 0.000
4.65551,  0.74591, 0.000
4.65551,  0.76346, 0.000
4.65551,  0.78101, 0.000
4.65551,  0.79856, 0.000
4.65551,  0.81611, 0.000
4.65551,  0.83366, 0.000
4.65551,  0.85121, 0.000
4.65551,  0.86876, 0.000
4.65551,  0.88632, 0.000
4.65551,  0.90387, 0.000
4.65551,  0.92142, 0.000
4.65551,  0.93897, 0.000
4.65551,  0.95652, 0.000
4.65551,  0.97407, 0.000
4.65551,  0.99162, 0.000
4.65551,  1.00917, 0.000
4.65551,  1.02672, 0.000
4.65551,  1.04427, 0.000
4.65551,  1.06182, 0.000
4.65551,  1.07937, 0.000
4.65551,  1.09692, 0.000
4.65551,  1.11448, 0.000
4.65551,  1.13203, 0.000
4.65551,  1.14958, 0.000
4.65551,  1.16713, 0.000
4.65551,  1.18468, 0.000
4.65551,  1.20223, 0.000
4.65551,  1.21978, 0.000
4.65551,  1.23733, 0.000
4.65551,  1.25488, 0.000
4.65551,  1.27243, 0.000
4.65551,  1.28998, 0.000
4.65551,  1.30753, 0.000
4.65551,  1.32509, 0.000
4.65551,  1.34264, 0.000
4.65551,  1.36019, 0.000
4.65551,  1.37774, 0.000
4.65551,  1.39529, 0.000
4.65551,  1.41284, 0.000
4.65551,  1.43039, 0.000
4.65551,  1.44794, 0.000
4.65551,  1.46549, 0.000
4.65551,  1.48304, 0.000
4.65551,  1.50059, 0.000
4.65551,  1.51814, 0.000
4.65551,  1.53569, 0.000
4.65551,  1.55325, 0.000
4.65551,  1.57080, 0.000
4.67301, -1.57080, 0.000
4.67301, -1.55325, 0.000
4.67301, -1.53569, 0.000
4.67301, -1.51814, 0.000
4.67301, -1.50059, 0.525
4.67301, -1.48304, 0.528
4.67301, -1.46549, 0.531
4.67301, -1.44794, 0.534
4.67301, -1.43039, 0.537
4.67301, -1.41284, 0.539
4.67301, -1.39529, 0.542
4.67301, -1.37774, 0.544
4.67301, -1.36019, 0.547
4.67301, -1.34264, 0.549
4.67301, -1.32509, 0.552
4.67301, -1.30753, 0.555
4.67301, -1.28998, 0.557
4.67301, -1.27243, 0.560
4.67301, -1.25488, 0.562
4.67301, -1.23733, 0.565
4.67301, -1.21978, 0.567
4.67301, -1.20223, 0.569
4.67301, -1.18468, 0.571
4.67301, -1.16713, 0.574
4.67301, -1.14958, 0.576
4.67301, -1.13203, 0.578
4.67301, -1.11448, 0.581
4.67301, -1.09692, 0.583
4.67301, -1.07937, 0.586
4.67301, -1.06182, 0.588
4.67301, -1.04427, 0.591
4.67301, -1.02672, 0.593
4.67301, -1.00917, 0.596
4.67301, -0.99162, 0.598
4.67301, -0.97407, 0.601
4.67301, -0.95652, 0.604
4.67301, -0.93897, 0.606
4.67301, -0.92142, 0.609
4.67301, -0.90387, 0.611
4.67301, -0.88632, 0.614
4.67301, -0.86876, 0.616
4.67301, -0.85121, 0.619
4.67301, -0.83366, 0.621
4.67301, -0.81611, 0.624
4.67301, -0.79856, 0.626
4.67301, -0.78101, 0.629
4.67301, -0.76346, 0.632
4.67301, -0.74591, 0.635
4.67301, -0.72836, 0.638
4.67301, -0.71081, 0.641
4.67301, -0.69326, 0.644
4.67301, -0.67571, 0.648
4.67301, -0.65815, 0.651
4.67301, -0.64060, 0.654
4.67301, -0.62305, 0.658
4.67301, -0.60550, 0.662
4.67301, -0.58795, 0.667
4.67301, -0.57040, 0.671
4.67301, -0.55285, 0.675
4.67301, -0.53530, 0.679
4.67301, -0.51775, 0.684
4.67301, -0.50020, 0.688
4.67301, -0.48265, 0.694
4.67301, -0.46510, 0.701
4.67301, -0.44755, 0.709
4.67301, -0.42999, 0.716
4.67301, -0.41244, 0.723
4.67301, -0.39489, 0.731
4.67301, -0.37734, 0.741
4.67301, -0.35979, 0.753
4.67301, -0.34224, 0.770
4.67301, -0.32469, 0.797
4.67301, -0.30714, 0.825
4.67301, -0.28959, 0.853
4.67301, -0.27204, 0.880
4.67301, -0.25449, 0.908
4.67301, -0.23694, 0.935
4.67301, -0.21938, 0.954
4.67301, -0.20183, 0.954
4.67301, -0.18428, 0.954
4.67301, -0.16673, 0.954
4.67301, -0.14918, 0.954
4.67301, -0.13163, 0.954
4.67301, -0.11408, 0.954
4.67301, -0.09653, 0.954
4.67301, -0.07898, 0.955
4.67301, -0.06143, 0.955
4.67301, -0.04388, 0.955
4.67301, -0.02633, 0.955
4.67301, -0.00878, 0.955
4.67301,  0.00878, 0.955
4.67301,  0.02633, 0.955
4.67301,  0.04388, 0.955
4.67301,  0.06143, 0.955
4.67301,  0.07898, 0.955
4.67301,  0.09653, 0.955
4.67301,  0.11408, 0.955
4.67301,  0.13163, 0.955
4.67301,  0.14918, 0.955
4.67301,  0.16673, 0.955
4.67301,  0.18428, 0.952
4.67301,  0.20183, 0.934
4.67301,  0.21938, 0.915
4.67301,  0.23694, 0.897
4.67301,  0.25449, 0.878
4.67301,  0.27204, 0.860
4.67301,  0.28959, 0.842
4.67301,  0.30714, 0.824
4.67301,  0.32469, 0.809
4.67301,  0.34224, 0.796
4.67301,  0.35979, 0.783
4.67301,  0.37734, 0.769
4.67301,  0.39489, 0.756
4.67301,  0.41244, 0.743
4.67301,  0.42999, 0.729
4.67301,  0.44755, 0.716
4.67301,  0.46510, 0.710
4.67301,  0.48265, 0.706
4.67301,  0.50020, 0.701
4.67301,  0.51775, 0.696
4.67301,  0.53530, 0.691
4.67301,  0.55285, 0.686
4.67301,  0.57040, 0.683
4.67301,  0.58795, 0.679
4.67301,  0.60550, 0.675
4.67301,  0.62305, 0.672
4.67301,  0.64060, 0.670
4.67301,  0.65815, 0.665
4.67301,  0.67571, 0.661
4.67301,  0.69326, 0.000
4.67301,  0.71081, 0.000
4.67301,  0.72836, 0.000
4.67301,  0.74591, 0.000
4.67301,  0.76346, 0.000
4.67301,  0.78101, 0.000
4.67301,  0.79856, 0.000
4.67301,  0.81611, 0.000
4.67301,  0.83366, 0.000
4.67301,  0.85121, 0.000
4.67301,  0.86876, 0.000
4.67301,  0.88632, 0.000
4.67301,  0.90387, 0.000
4.67301,  0.92142, 0.000
4.67301,  0.93897, 0.000
4.67301,  0.95652, 0.000
4.67301,  0.97407, 0.000
4.67301,  0.99162, 0.000
4.67301,  1.00917, 0.000
4.67301,  1.02672, 0.000
4.67301,  1.04427, 0.000
4.67301,  1.06182, 0.000
4.67301,  1.07937, 0.000
4.67301,  1.09692, 0.000
4.67301,  1.11448, 0.000
4.67301,  1.13203, 0.000
4.67301,  1.14958, 0.000
4.67301,  1.16713, 0.000
4.67301,  1.18468, 0.000
4.67301,  1.20223, 0.000
4.67301,  1.21978, 0.000
4.67301,  1.23733, 0.000
4.67301,  1.25488, 0.000
4.67301,  1.27243, 0.000
4.67301,  1.28998, 0.000
4.67301,  1.30753, 0.000
4.67301,  1.32509, 0.000
4.67301,  1.34264, 0.000
4.67301,  1.36019, 0.000
4.67301,  1.37774, 0.000
4.67301,  1.39529, 0.000
4.67301,  1.41284, 0.000
4.67301,  1.43039, 0.000
4.67301,  1.44794, 0.000
4.67301,  1.46549, 0.000
4.67301,  1.48304, 0.000
4.67301,  1.50059, 0.000
4.67301,  1.51814, 0.000
4.67301,  1.53569, 0.000
4.67301,  1.55325, 0.000
4.67301,  1.57080, 0.000
4.69051, -1.57080, 0.000
4.69051, -1.55325, 0.000
4.69051, -1.53569, 0.000
4.69051, -1.51814, 0.000
4.69051, -1.50059, 0.525
4.69051, -1.48304, 0.528
4.69051, -1.46549, 0.531
4.69051, -1.44794, 0.534
4.69051, -1.43039, 0.536
4.69051, -1.41284, 0.539
4.69051, -1.39529, 0.542
4.69051, -1.37774, 0.544
4.69051, -1.36019, 0.547
4.69051, -1.34264, 0.549
4.69051, -1.32509, 0.552
4.69051, -1.30753, 0.555
4.69051, -1.28998, 0.557
4.69051, -1.27243, 0.560
4.69051, -1.25488, 0.562
4.69051, -1.23733, 0.565
4.69051, -1.21978, 0.567
4.69051, -1.20223, 0.569
4.69051, -1.18468, 0.572
4.69051, -1.16713, 0.574
4.69051, -1.14958, 0.576
4.69051, -1.13203, 0.579
4.69051, -1.11448, 0.581
4.69051, -1.09692, 0.584
4.69051, -1.07937, 0.586
4.69051, -1.06182, 0.588
4.69051, -1.04427, 0.591
4.69051, -1.02672, 0.593
4.69051, -1.00917, 0.596
4.69051, -0.99162, 0.599
4.69051, -0.97407, 0.601
4.69051, -0.95652, 0.604
4.69051, -0.93897, 0.606
4.69051, -0.92142, 0.609
4.69051, -0.90387, 0.611
4.69051, -0.88632, 0.614
4.69051, -0.86876, 0.616
4.69051, -0.85121, 0.619
4.69051, -0.83366, 0.621
4.69051, -0.81611, 0.624
4.69051, -0.79856, 0.626
4.69051, -0.78101, 0.629
4.69051, -0.76346, 0.631
4.69051, -0.74591, 0.635
4.69051, -0.72836, 0.638
4.69051, -0.71081, 0.641
4.69051, -0.69326, 0.644
4.69051, -0.67571, 0.647
4.69051, -0.65815, 0.651
4.69051, -0.64060, 0.654
4.69051, -0.62305, 0.657
4.69051, -0.60550, 0.662
4.69051, -0.58795, 0.666
4.69051, -0.57040, 0.671
4.69051, -0.55285, 0.675
4.69051, -0.53530, 0.680
4.69051, -0.51775, 0.684
4.69051, -0.50020, 0.688
4.69051, -0.48265, 0.694
4.69051, -0.46510, 0.701
4.69051, -0.44755, 0.709
4.69051, -0.42999, 0.716
4.69051, -0.41244, 0.723
4.69051, -0.39489, 0.730
4.69051, -0.37734, 0.740
4.69051, -0.35979, 0.751
4.69051, -0.34224, 0.770
4.69051, -0.32469, 0.798
4.69051, -0.30714, 0.826
4.69051, -0.28959, 0.853
4.69051, -0.27204, 0.880
4.69051, -0.25449, 0.908
4.69051, -0.23694, 0.935
4.69051, -0.21938, 0.954
4.69051, -0.20183, 0.954
4.69051, -0.18428, 0.954
4.69051, -0.16673, 0.954
4.69051, -0.14918, 0.954
4.69051, -0.13163, 0.954
4.69051, -0.11408, 0.954
4.69051, -0.09653, 0.954
4.69051, -0.07898, 0.955
4.69051, -0.06143, 0.955
4.69051, -0.04388, 0.955
4.69051, -0.02633, 0.955
4.69051, -0.00878, 0.955
4.69051,  0.00878, 0.955
4.69051,  0.02633, 0.955
4.69051,  0.04388, 0.955
4.69051,  0.06143, 0.955
4.69051,  0.07898, 0.955
4.69051,  0.09653, 0.955
4.69051,  0.11408, 0.955
4.69051,  0.13163, 0.955
4.69051,  0.14918, 0.955
4.69051,  0.16673, 0.955
4.69051,  0.18428, 0.952
4.69051,  0.20183, 0.934
4.69051,  0.21938, 0.915
4.69051,  0.23694, 0.897
4.69051,  0.25449, 0.878
4.69051,  0.27204, 0.861
4.69051,  0.28959, 0.843
4.69051,  0.30714, 0.825
4.69051,  0.32469, 0.810
4.69051,  0.34224, 0.796
4.69051,  0.35979, 0.783
4.69051,  0.37734, 0.770
4.69051,  0.39489, 0.757
4.69051,  0.41244, 0.742
4.69051,  0.42999, 0.728
4.69051,  0.44755, 0.715
4.69051,  0.46510, 0.710
4.69051,  0.48265, 0.705
4.69051,  0.50020, 0.700
4.69051,  0.51775, 0.696
4.69051,  0.53530, 0.690
4.69051,  0.55285, 0.686
4.69051,  0.57040, 0.683
4.69051,  0.58795, 0.679
4.69051,  0.60550, 0.675
4.69051,  0.62305, 0.672
4.69051,  0.64060, 0.670
4.69051,  0.65815, 0.666
4.69051,  0.67571, 0.660
4.69051,  0.69326, 0.000
4.69051,  0.71081, 0.000
4.69051,  0.72836, 0.000
4.69051,  0.74591, 0.000
4.69051,  0.76346, 0.000
4.69051,  0.78101, 0.000
4.69051,  0.79856, 0.000
4.69051,  0.81611, 0.000
4.69051,  0.83366, 0.000
4.69051,  0.85121, 0.000
4.69051,  0.86876, 0.000
4.69051,  0.88632, 0.000
4.69051,  0.90387, 0.000
4.69051,  0.92142, 0.000
4.69051,  0.93897, 0.000
4.69051,  0.95652, 0.000
4.69051,  0.97407, 0.000
4.69051,  0.99162, 0.000
4.69051,  1.00917, 0.000
4.69051,  1.02672, 0.000
4.69051,  1.04427, 0.000
4.69051,  1.06182, 0.000
4.69051,  1.07937, 0.000
4.69051,  1.09692, 0.000
4.69051,  1.11448, 0.000
4.69051,  1.13203, 0.000
4.69051,  1.14958, 0.000
4.69051,  1.16713, 0.000
4.69051,  1.18468, 0.000
4.69051,  1.20223, 0.000
4.69051,  1.21978, 0.000
4.69051,  1.23733, 0.000
4.69051,  1.25488, 0.000
4.69051,  1.27243, 0.000
4.69051,  1.28998, 0.000
4.69051,  1.30753, 0.000
4.69051,  1.32509, 0.000
4.69051,  1.34264, 0.000
4.69051,  1.36019, 0.000
4.69051,  1.37774, 0.000
4.69051,  1.39529, 0.000
4.69051,  1.41284, 0.000
4.69051,  1.43039, 0.000
4.69051,  1.44794, 0.000
4.69051,  1.46549, 0.000
4.69051,  1.48304, 0.000
4.69051,  1.50059, 0.000
4.69051,  1.51814, 0.000
4.69051,  1.53569, 0.000
4.69051,  1.55325, 0.000
4.69051,  1.57080, 0.000
4.70801, -1.57080, 0.000
4.70801, -1.55325, 0.000
4.70801, -1.53569, 0.000
4.70801, -1.51814, 0.000
4.70801, -1.50059, 0.525
4.70801, -1.48304, 0.528
4.70801, -1.46549, 0.531
4.70801, -1.44794, 0.534
4.70801, -1.43039, 0.536
4.70801, -1.41284, 0.539
4.70801, -1.39529, 0.541
4.70801, -1.37774, 0.544
4.70801, -1.36019, 0.547
4.70801, -1.34264, 0.549
4.70801, -1.32509, 0.552
4.70801, -1.30753, 0.555
4.70801, -1.28998, 0.557
4.70801, -1.27243, 0.560
4.70801, -1.25488, 0.562
4.70801, -1.23733, 0.565
4.70801, -1.21978, 0.567
4.70801, -1.20223, 0.569
4.70801, -1.18468, 0.572
4.70801, -1.16713, 0.574
4.70801, -1.14958, 0.576
4.70801, -1.13203, 0.579
4.70801, -1.11448, 0.581
4.70801, -1.09692, 0.584
4.70801, -1.07937, 0.586
4.70801, -1.06182, 0.589
4.70801, -1.04427, 0.591
4.70801, -1.02672, 0.593
4.70801, -1.00917, 0.596
4.70801, -0.99162, 0.599
4.70801, -0.97407, 0.601
4.70801, -0.95652, 0.604
4.70801, -0.93897, 0.606
4.70801, -0.92142, 0.609
4.70801, -0.90387, 0.611
4.70801, -0.88632, 0.614
4.70801, -0.86876, 0.616
4.70801, -0.85121, 0.619
4.70801, -0.83366, 0.621
4.70801, -0.81611, 0.623
4.70801, -0.79856, 0.626
4.70801, -0.78101, 0.629
4.70801, -0.76346, 0.631
4.70801, -0.74591, 0.634
4.70801, -0.72836, 0.638
4.70801, -0.71081, 0.641
