RA,Dec,Efficiency
5.25057,  0.86876, 0.000
5.25057,  0.88632, 0.000
5.25057,  0.90387, 0.000
5.25057,  0.92142, 0.000
5.25057,  0.93897, 0.000
5.25057,  0.95652, 0.000
5.25057,  0.97407, 0.000
5.25057,  0.99162, 0.000
5.25057,  1.00917, 0.000
5.25057,  1.02672, 0.000
5.25057,  1.04427, 0.000
5.25057,  1.06182, 0.000
5.25057,  1.07937, 0.000
5.25057,  1.09692, 0.000
5.25057,  1.11448, 0.000
5.25057,  1.13203, 0.000
5.25057,  1.14958, 0.000
5.25057,  1.16713, 0.000
5.25057,  1.18468, 0.000
5.25057,  1.20223, 0.000
5.25057,  1.21978, 0.000
5.25057,  1.23733, 0.000
5.25057,  1.25488, 0.000
5.25057,  1.27243, 0.000
5.25057,  1.28998, 0.000
5.25057,  1.30753, 0.000
5.25057,  1.32509, 0.000
5.25057,  1.34264, 0.000
5.25057,  1.36019, 0.000
5.25057,  1.37774, 0.000
5.25057,  1.39529, 0.000
5.25057,  1.41284, 0.000
5.25057,  1.43039, 0.000
5.25057,  1.44794, 0.000
5.25057,  1.46549, 0.000
5.25057,  1.48304, 0.000
5.25057,  1.50059, 0.000
5.25057,  1.51814, 0.000
5.25057,  1.53569, 0.000
5.25057,  1.55325, 0.000
5.25057,  1.57080, 0.000
5.26807, -1.57080, 0.000
5.26807, -1.55325, 0.000
5.26807, -1.53569, 0.508
5.26807, -1.51814, 0.511
5.26807, -1.50059, 0.513
5.26807, -1.48304, 0.515
5.26807, -1.46549, 0.518
5.26807, -1.44794, 0.520
5.26807, -1.43039, 0.522
5.26807, -1.41284, 0.524
5.26807, -1.39529, 0.527
5.26807, -1.37774, 0.530
5.26807, -1.36019, 0.534
5.26807, -1.34264, 0.538
5.26807, -1.32509, 0.541
5.26807, -1.30753, 0.545
5.26807, -1.28998, 0.548
5.26807, -1.27243, 0.552
5.26807, -1.25488, 0.556
5.26807, -1.23733, 0.562
5.26807, -1.21978, 0.568
5.26807, -1.20223, 0.573
5.26807, -1.18468, 0.578
5.26807, -1.16713, 0.583
5.26807, -1.14958, 0.588
5.26807, -1.13203, 0.593
5.26807, -1.11448, 0.597
5.26807, -1.09692, 0.599
5.26807, -1.07937, 0.601
5.26807, -1.06182, 0.602
5.26807, -1.04427, 0.604
5.26807, -1.02672, 0.605
5.26807, -1.00917, 0.607
5.26807, -0.99162, 0.608
5.26807, -0.97407, 0.610
5.26807, -0.95652, 0.613
5.26807, -0.93897, 0.615
5.26807, -0.92142, 0.617
5.26807, -0.90387, 0.619
5.26807, -0.88632, 0.622
5.26807, -0.86876, 0.624
5.26807, -0.85121, 0.626
5.26807, -0.83366, 0.629
5.26807, -0.81611, 0.632
5.26807, -0.79856, 0.635
5.26807, -0.78101, 0.639
5.26807, -0.76346, 0.643
5.26807, -0.74591, 0.646
5.26807, -0.72836, 0.650
5.26807, -0.71081, 0.655
5.26807, -0.69326, 0.660
5.26807, -0.67571, 0.666
5.26807, -0.65815, 0.672
5.26807, -0.64060, 0.678
5.26807, -0.62305, 0.684
5.26807, -0.60550, 0.692
5.26807, -0.58795, 0.699
5.26807, -0.57040, 0.705
5.26807, -0.55285, 0.712
5.26807, -0.53530, 0.723
5.26807, -0.51775, 0.732
5.26807, -0.50020, 0.740
5.26807, -0.48265, 0.752
5.26807, -0.46510, 0.763
5.26807, -0.44755, 0.770
5.26807, -0.42999, 0.780
5.26807, -0.41244, 0.802
5.26807, -0.39489, 0.828
5.26807, -0.37734, 0.853
5.26807, -0.35979, 0.877
5.26807, -0.34224, 0.892
5.26807, -0.32469, 0.907
5.26807, -0.30714, 0.922
5.26807, -0.28959, 0.931
5.26807, -0.27204, 0.935
5.26807, -0.25449, 0.939
5.26807, -0.23694, 0.943
5.26807, -0.21938, 0.947
5.26807, -0.20183, 0.950
5.26807, -0.18428, 0.950
5.26807, -0.16673, 0.951
5.26807, -0.14918, 0.951
5.26807, -0.13163, 0.951
5.26807, -0.11408, 0.951
5.26807, -0.09653, 0.951
5.26807, -0.07898, 0.951
5.26807, -0.06143, 0.951
5.26807, -0.04388, 0.951
5.26807, -0.02633, 0.951
5.26807, -0.00878, 0.951
5.26807,  0.00878, 0.951
5.26807,  0.02633, 0.951
5.26807,  0.04388, 0.951
5.26807,  0.06143, 0.951
5.26807,  0.07898, 0.951
5.26807,  0.09653, 0.951
5.26807,  0.11408, 0.951
5.26807,  0.13163, 0.951
5.26807,  0.14918, 0.951
5.26807,  0.16673, 0.951
5.26807,  0.18428, 0.951
5.26807,  0.20183, 0.951
5.26807,  0.21938, 0.951
5.26807,  0.23694, 0.937
5.26807,  0.25449, 0.913
5.26807,  0.27204, 0.889
5.26807,  0.28959, 0.865
5.26807,  0.30714, 0.841
5.26807,  0.32469, 0.817
5.26807,  0.34224, 0.802
5.26807,  0.35979, 0.782
5.26807,  0.37734, 0.756
5.26807,  0.39489, 0.746
5.26807,  0.41244, 0.738
5.26807,  0.42999, 0.729
5.26807,  0.44755, 0.721
5.26807,  0.46510, 0.715
5.26807,  0.48265, 0.709
5.26807,  0.50020, 0.702
5.26807,  0.51775, 0.695
5.26807,  0.53530, 0.690
5.26807,  0.55285, 0.687
5.26807,  0.57040, 0.683
5.26807,  0.58795, 0.680
5.26807,  0.60550, 0.677
5.26807,  0.62305, 0.674
5.26807,  0.64060, 0.672
5.26807,  0.65815, 0.669
5.26807,  0.67571, 0.666
5.26807,  0.69326, 0.663
5.26807,  0.71081, 0.660
5.26807,  0.72836, 0.657
5.26807,  0.74591, 0.655
5.26807,  0.76346, 0.652
5.26807,  0.78101, 0.650
5.26807,  0.79856, 0.648
5.26807,  0.81611, 0.646
5.26807,  0.83366, 0.000
5.26807,  0.85121, 0.000
5.26807,  0.86876, 0.000
5.26807,  0.88632, 0.000
5.26807,  0.90387, 0.000
5.26807,  0.92142, 0.000
5.26807,  0.93897, 0.000
5.26807,  0.95652, 0.000
5.26807,  0.97407, 0.000
5.26807,  0.99162, 0.000
5.26807,  1.00917, 0.000
5.26807,  1.02672, 0.000
5.26807,  1.04427, 0.000
5.26807,  1.06182, 0.000
5.26807,  1.07937, 0.000
5.26807,  1.09692, 0.000
5.26807,  1.11448, 0.000
5.26807,  1.13203, 0.000
5.26807,  1.14958, 0.000
5.26807,  1.16713, 0.000
5.26807,  1.18468, 0.000
5.26807,  1.20223, 0.000
5.26807,  1.21978, 0.000
5.26807,  1.23733, 0.000
5.26807,  1.25488, 0.000
5.26807,  1.27243, 0.000
5.26807,  1.28998, 0.000
5.26807,  1.30753, 0.000
5.26807,  1.32509, 0.000
5.26807,  1.34264, 0.000
5.26807,  1.36019, 0.000
5.26807,  1.37774, 0.000
5.26807,  1.39529, 0.000
5.26807,  1.41284, 0.000
5.26807,  1.43039, 0.000
5.26807,  1.44794, 0.000
5.26807,  1.46549, 0.000
5.26807,  1.48304, 0.000
5.26807,  1.50059, 0.000
5.26807,  1.51814, 0.000
5.26807,  1.53569, 0.000
5.26807,  1.55325, 0.000
5.26807,  1.57080, 0.000
5.28558, -1.57080, 0.000
5.28558, -1.55325, 0.000
5.28558, -1.53569, 0.508
5.28558, -1.51814, 0.511
5.28558, -1.50059, 0.513
5.28558, -1.48304, 0.515
5.28558, -1.46549, 0.517
5.28558, -1.44794, 0.519
5.28558, -1.43039, 0.522
5.28558, -1.41284, 0.524
5.28558, -1.39529, 0.527
5.28558, -1.37774, 0.530
5.28558, -1.36019, 0.534
5.28558, -1.34264, 0.537
5.28558, -1.32509, 0.541
5.28558, -1.30753, 0.545
5.28558, -1.28998, 0.548
5.28558, -1.27243, 0.552
5.28558, -1.25488, 0.557
5.28558, -1.23733, 0.564
5.28558, -1.21978, 0.569
5.28558, -1.20223, 0.574
5.28558, -1.18468, 0.579
5.28558, -1.16713, 0.585
5.28558, -1.14958, 0.590
5.28558, -1.13203, 0.594
5.28558, -1.11448, 0.598
5.28558, -1.09692, 0.600
5.28558, -1.07937, 0.601
5.28558, -1.06182, 0.603
5.28558, -1.04427, 0.604
5.28558, -1.02672, 0.606
5.28558, -1.00917, 0.608
5.28558, -0.99162, 0.609
5.28558, -0.97407, 0.611
5.28558, -0.95652, 0.614
5.28558, -0.93897, 0.616
5.28558, -0.92142, 0.618
5.28558, -0.90387, 0.621
5.28558, -0.88632, 0.623
5.28558, -0.86876, 0.625
5.28558, -0.85121, 0.627
5.28558, -0.83366, 0.631
5.28558, -0.81611, 0.634
5.28558, -0.79856, 0.638
5.28558, -0.78101, 0.642
5.28558, -0.76346, 0.645
5.28558, -0.74591, 0.649
5.28558, -0.72836, 0.652
5.28558, -0.71081, 0.657
5.28558, -0.69326, 0.662
5.28558, -0.67571, 0.667
5.28558, -0.65815, 0.673
5.28558, -0.64060, 0.680
5.28558, -0.62305, 0.687
5.28558, -0.60550, 0.695
5.28558, -0.58795, 0.702
5.28558, -0.57040, 0.709
5.28558, -0.55285, 0.716
5.28558, -0.53530, 0.729
5.28558, -0.51775, 0.743
5.28558, -0.50020, 0.751
5.28558, -0.48265, 0.759
5.28558, -0.46510, 0.771
5.28558, -0.44755, 0.782
5.28558, -0.42999, 0.791
5.28558, -0.41244, 0.816
5.28558, -0.39489, 0.841
5.28558, -0.37734, 0.866
5.28558, -0.35979, 0.881
5.28558, -0.34224, 0.896
5.28558, -0.32469, 0.911
5.28558, -0.30714, 0.926
5.28558, -0.28959, 0.935
5.28558, -0.27204, 0.938
5.28558, -0.25449, 0.942
5.28558, -0.23694, 0.946
5.28558, -0.21938, 0.949
5.28558, -0.20183, 0.950
5.28558, -0.18428, 0.950
5.28558, -0.16673, 0.951
5.28558, -0.14918, 0.951
5.28558, -0.13163, 0.951
5.28558, -0.11408, 0.951
5.28558, -0.09653, 0.951
5.28558, -0.07898, 0.951
5.28558, -0.06143, 0.951
5.28558, -0.04388, 0.951
5.28558, -0.02633, 0.951
5.28558, -0.00878, 0.951
5.28558,  0.00878, 0.951
5.28558,  0.02633, 0.951
5.28558,  0.04388, 0.951
5.28558,  0.06143, 0.951
5.28558,  0.07898, 0.951
5.28558,  0.09653, 0.951
5.28558,  0.11408, 0.951
5.28558,  0.13163, 0.951
5.28558,  0.14918, 0.951
5.28558,  0.16673, 0.951
5.28558,  0.18428, 0.951
5.28558,  0.20183, 0.951
5.28558,  0.21938, 0.951
5.28558,  0.23694, 0.941
5.28558,  0.25449, 0.917
5.28558,  0.27204, 0.893
5.28558,  0.28959, 0.869
5.28558,  0.30714, 0.845
5.28558,  0.32469, 0.828
5.28558,  0.34224, 0.808
5.28558,  0.35979, 0.782
5.28558,  0.37734, 0.757
5.28558,  0.39489, 0.746
5.28558,  0.41244, 0.738
5.28558,  0.42999, 0.729
5.28558,  0.44755, 0.722
5.28558,  0.46510, 0.716
5.28558,  0.48265, 0.709
5.28558,  0.50020, 0.701
5.28558,  0.51775, 0.695
5.28558,  0.53530, 0.690
5.28558,  0.55285, 0.687
5.28558,  0.57040, 0.683
5.28558,  0.58795, 0.680
5.28558,  0.60550, 0.677
5.28558,  0.62305, 0.674
5.28558,  0.64060, 0.671
5.28558,  0.65815, 0.668
5.28558,  0.67571, 0.665
5.28558,  0.69326, 0.662
5.28558,  0.71081, 0.659
5.28558,  0.72836, 0.656
5.28558,  0.74591, 0.654
5.28558,  0.76346, 0.652
5.28558,  0.78101, 0.650
5.28558,  0.79856, 0.648
5.28558,  0.81611, 0.646
5.28558,  0.83366, 0.644
5.28558,  0.85121, 0.000
5.28558,  0.86876, 0.000
5.28558,  0.88632, 0.000
5.28558,  0.90387, 0.000
5.28558,  0.92142, 0.000
5.28558,  0.93897, 0.000
5.28558,  0.95652, 0.000
5.28558,  0.97407, 0.000
5.28558,  0.99162, 0.000
5.28558,  1.00917, 0.000
5.28558,  1.02672, 0.000
5.28558,  1.04427, 0.000
5.28558,  1.06182, 0.000
5.28558,  1.07937, 0.000
5.28558,  1.09692, 0.000
5.28558,  1.11448, 0.000
5.28558,  1.13203, 0.000
5.28558,  1.14958, 0.000
5.28558,  1.16713, 0.000
5.28558,  1.18468, 0.000
5.28558,  1.20223, 0.000
5.28558,  1.21978, 0.000
5.28558,  1.23733, 0.000
5.28558,  1.25488, 0.000
5.28558,  1.27243, 0.000
5.28558,  1.28998, 0.000
5.28558,  1.30753, 0.000
5.28558,  1.32509, 0.000
5.28558,  1.34264, 0.000
5.28558,  1.36019, 0.000
5.28558,  1.37774, 0.000
5.28558,  1.39529, 0.000
5.28558,  1.41284, 0.000
5.28558,  1.43039, 0.000
5.28558,  1.44794, 0.000
5.28558,  1.46549, 0.000
5.28558,  1.48304, 0.000
5.28558,  1.50059, 0.000
5.28558,  1.51814, 0.000
5.28558,  1.53569, 0.000
5.28558,  1.55325, 0.000
5.28558,  1.57080, 0.000
5.30308, -1.57080, 0.000
5.30308, -1.55325, 0.000
5.30308, -1.53569, 0.508
5.30308, -1.51814, 0.510
5.30308, -1.50059, 0.513
5.30308, -1.48304, 0.515
5.30308, -1.46549, 0.517
5.30308, -1.44794, 0.519
5.30308, -1.43039, 0.521
5.30308, -1.41284, 0.524
5.30308, -1.39529, 0.526
5.30308, -1.37774, 0.530
5.30308, -1.36019, 0.534
5.30308, -1.34264, 0.537
5.30308, -1.32509, 0.541
5.30308, -1.30753, 0.544
5.30308, -1.28998, 0.548
5.30308, -1.27243, 0.552
5.30308, -1.25488, 0.558
5.30308, -1.23733, 0.565
5.30308, -1.21978, 0.571
5.30308, -1.20223, 0.576
5.30308, -1.18468, 0.581
5.30308, -1.16713, 0.586
5.30308, -1.14958, 0.590
5.30308, -1.13203, 0.594
5.30308, -1.11448, 0.598
5.30308, -1.09692, 0.600
5.30308, -1.07937, 0.602
5.30308, -1.06182, 0.603
5.30308, -1.04427, 0.605
5.30308, -1.02672, 0.606
5.30308, -1.00917, 0.608
5.30308, -0.99162, 0.610
5.30308, -0.97407, 0.613
5.30308, -0.95652, 0.615
5.30308, -0.93897, 0.618
5.30308, -0.92142, 0.620
5.30308, -0.90387, 0.623
5.30308, -0.88632, 0.625
5.30308, -0.86876, 0.627
5.30308, -0.85121, 0.630
5.30308, -0.83366, 0.633
5.30308, -0.81611, 0.637
5.30308, -0.79856, 0.641
5.30308, -0.78101, 0.644
5.30308, -0.76346, 0.648
5.30308, -0.74591, 0.652
5.30308, -0.72836, 0.656
5.30308, -0.71081, 0.659
5.30308, -0.69326, 0.664
5.30308, -0.67571, 0.669
5.30308, -0.65815, 0.676
5.30308, -0.64060, 0.683
5.30308, -0.62305, 0.691
5.30308, -0.60550, 0.698
5.30308, -0.58795, 0.705
5.30308, -0.57040, 0.712
5.30308, -0.55285, 0.722
5.30308, -0.53530, 0.735
5.30308, -0.51775, 0.749
5.30308, -0.50020, 0.763
5.30308, -0.48265, 0.771
5.30308, -0.46510, 0.777
5.30308, -0.44755, 0.791
5.30308, -0.42999, 0.804
5.30308, -0.41244, 0.830
5.30308, -0.39489, 0.855
5.30308, -0.37734, 0.870
5.30308, -0.35979, 0.884
5.30308, -0.34224, 0.899
5.30308, -0.32469, 0.914
5.30308, -0.30714, 0.929
5.30308, -0.28959, 0.939
5.30308, -0.27204, 0.942
5.30308, -0.25449, 0.946
5.30308, -0.23694, 0.949
5.30308, -0.21938, 0.949
5.30308, -0.20183, 0.950
5.30308, -0.18428, 0.950
5.30308, -0.16673, 0.951
5.30308, -0.14918, 0.951
5.30308, -0.13163, 0.951
5.30308, -0.11408, 0.951
5.30308, -0.09653, 0.951
5.30308, -0.07898, 0.951
5.30308, -0.06143, 0.951
5.30308, -0.04388, 0.951
5.30308, -0.02633, 0.951
5.30308, -0.00878, 0.951
5.30308,  0.00878, 0.951
5.30308,  0.02633, 0.951
5.30308,  0.04388, 0.951
5.30308,  0.06143, 0.951
5.30308,  0.07898, 0.951
5.30308,  0.09653, 0.951
5.30308,  0.11408, 0.951
5.30308,  0.13163, 0.951
5.30308,  0.14918, 0.951
5.30308,  0.16673, 0.951
5.30308,  0.18428, 0.951
5.30308,  0.20183, 0.951
5.30308,  0.21938, 0.951
5.30308,  0.23694, 0.945
5.30308,  0.25449, 0.921
5.30308,  0.27204, 0.897
5.30308,  0.28959, 0.873
5.30308,  0.30714, 0.853
5.30308,  0.32469, 0.835
5.30308,  0.34224, 0.809
5.30308,  0.35979, 0.783
5.30308,  0.37734, 0.757
5.30308,  0.39489, 0.746
5.30308,  0.41244, 0.738
5.30308,  0.42999, 0.729
5.30308,  0.44755, 0.722
5.30308,  0.46510, 0.715
5.30308,  0.48265, 0.708
5.30308,  0.50020, 0.700
5.30308,  0.51775, 0.694
5.30308,  0.53530, 0.691
5.30308,  0.55285, 0.687
5.30308,  0.57040, 0.683
5.30308,  0.58795, 0.680
5.30308,  0.60550, 0.677
5.30308,  0.62305, 0.674
5.30308,  0.64060, 0.671
5.30308,  0.65815, 0.668
5.30308,  0.67571, 0.665
5.30308,  0.69326, 0.662
5.30308,  0.71081, 0.659
5.30308,  0.72836, 0.657
5.30308,  0.74591, 0.655
5.30308,  0.76346, 0.652
5.30308,  0.78101, 0.650
5.30308,  0.79856, 0.648
5.30308,  0.81611, 0.646
5.30308,  0.83366, 0.643
5.30308,  0.85121, 0.000
5.30308,  0.86876, 0.000
5.30308,  0.88632, 0.000
5.30308,  0.90387, 0.000
5.30308,  0.92142, 0.000
5.30308,  0.93897, 0.000
5.30308,  0.95652, 0.000
5.30308,  0.97407, 0.000
5.30308,  0.99162, 0.000
5.30308,  1.00917, 0.000
5.30308,  1.02672, 0.000
5.30308,  1.04427, 0.000
5.30308,  1.06182, 0.000
5.30308,  1.07937, 0.000
5.30308,  1.09692, 0.000
5.30308,  1.11448, 0.000
5.30308,  1.13203, 0.000
5.30308,  1.14958, 0.000
5.30308,  1.16713, 0.000
5.30308,  1.18468, 0.000
5.30308,  1.20223, 0.000
5.30308,  1.21978, 0.000
5.30308,  1.23733, 0.000
5.30308,  1.25488, 0.000
5.30308,  1.27243, 0.000
5.30308,  1.28998, 0.000
5.30308,  1.30753, 0.000
5.30308,  1.32509, 0.000
5.30308,  1.34264, 0.000
5.30308,  1.36019, 0.000
5.30308,  1.37774, 0.000
5.30308,  1.39529, 0.000
5.30308,  1.41284, 0.000
5.30308,  1.43039, 0.000
5.30308,  1.44794, 0.000
5.30308,  1.46549, 0.000
5.30308,  1.48304, 0.000
5.30308,  1.50059, 0.000
5.30308,  1.51814, 0.000
5.30308,  1.53569, 0.000
5.30308,  1.55325, 0.000
5.30308,  1.57080, 0.000
5.32058, -1.57080, 0.000
5.32058, -1.55325, 0.000
5.32058, -1.53569, 0.508
5.32058, -1.51814, 0.510
5.32058, -1.50059, 0.512
5.32058, -1.48304, 0.514
5.32058, -1.46549, 0.517
5.32058, -1.44794, 0.519
5.32058, -1.43039, 0.521
5.32058, -1.41284, 0.523
5.32058, -1.39529, 0.526
5.32058, -1.37774, 0.530
5.32058, -1.36019, 0.533
5.32058, -1.34264, 0.537
5.32058, -1.32509, 0.541
5.32058, -1.30753, 0.544
5.32058, -1.28998, 0.548
5.32058, -1.27243, 0.554
5.32058, -1.25488, 0.560
5.32058, -1.23733, 0.567
5.32058, -1.21978, 0.572
5.32058, -1.20223, 0.577
5.32058, -1.18468, 0.582
5.32058, -1.16713, 0.587
5.32058, -1.14958, 0.591
5.32058, -1.13203, 0.595
5.32058, -1.11448, 0.599
5.32058, -1.09692, 0.601
5.32058, -1.07937, 0.602
5.32058, -1.06182, 0.604
5.32058, -1.04427, 0.605
5.32058, -1.02672, 0.607
5.32058, -1.00917, 0.609
5.32058, -0.99162, 0.611
5.32058, -0.97407, 0.614
5.32058, -0.95652, 0.616
5.32058, -0.93897, 0.619
5.32058, -0.92142, 0.621
5.32058, -0.90387, 0.624
5.32058, -0.88632, 0.626
5.32058, -0.86876, 0.629
5.32058, -0.85121, 0.632
5.32058, -0.83366, 0.636
5.32058, -0.81611, 0.639
5.32058, -0.79856, 0.643
5.32058, -0.78101, 0.647
5.32058, -0.76346, 0.651
5.32058, -0.74591, 0.654
5.32058, -0.72836, 0.658
5.32058, -0.71081, 0.662
5.32058, -0.69326, 0.670
5.32058, -0.67571, 0.676
5.32058, -0.65815, 0.683
5.32058, -0.64060, 0.690
5.32058, -0.62305, 0.696
5.32058, -0.60550, 0.703
5.32058, -0.58795, 0.709
5.32058, -0.57040, 0.716
5.32058, -0.55285, 0.728
5.32058, -0.53530, 0.742
5.32058, -0.51775, 0.755
5.32058, -0.50020, 0.769
5.32058, -0.48265, 0.783
5.32058, -0.46510, 0.791
5.32058, -0.44755, 0.802
5.32058, -0.42999, 0.818
5.32058, -0.41244, 0.843
5.32058, -0.39489, 0.858
5.32058, -0.37734, 0.873
5.32058, -0.35979, 0.888
5.32058, -0.34224, 0.903
5.32058, -0.32469, 0.918
5.32058, -0.30714, 0.933
5.32058, -0.28959, 0.942
5.32058, -0.27204, 0.946
5.32058, -0.25449, 0.948
5.32058, -0.23694, 0.949
5.32058, -0.21938, 0.949
5.32058, -0.20183, 0.950
5.32058, -0.18428, 0.950
5.32058, -0.16673, 0.951
5.32058, -0.14918, 0.951
5.32058, -0.13163, 0.951
5.32058, -0.11408, 0.951
5.32058, -0.09653, 0.951
5.32058, -0.07898, 0.951
5.32058, -0.06143, 0.951
5.32058, -0.04388, 0.951
5.32058, -0.02633, 0.951
5.32058, -0.00878, 0.951
5.32058,  0.00878, 0.951
5.32058,  0.02633, 0.951
5.32058,  0.04388, 0.951
5.32058,  0.06143, 0.951
5.32058,  0.07898, 0.951
5.32058,  0.09653, 0.951
5.32058,  0.11408, 0.951
5.32058,  0.13163, 0.951
5.32058,  0.14918, 0.951
5.32058,  0.16673, 0.951
5.32058,  0.18428, 0.951
5.32058,  0.20183, 0.951
5.32058,  0.21938, 0.951
5.32058,  0.23694, 0.949
5.32058,  0.25449, 0.925
5.32058,  0.27204, 0.901
5.32058,  0.28959, 0.879
5.32058,  0.30714, 0.861
5.32058,  0.32469, 0.835
5.32058,  0.34224, 0.809
5.32058,  0.35979, 0.783
5.32058,  0.37734, 0.758
5.32058,  0.39489, 0.746
5.32058,  0.41244, 0.738
5.32058,  0.42999, 0.729
5.32058,  0.44755, 0.722
5.32058,  0.46510, 0.715
5.32058,  0.48265, 0.707
5.32058,  0.50020, 0.699
5.32058,  0.51775, 0.695
5.32058,  0.53530, 0.691
5.32058,  0.55285, 0.687
5.32058,  0.57040, 0.684
5.32058,  0.58795, 0.680
5.32058,  0.60550, 0.677
5.32058,  0.62305, 0.674
5.32058,  0.64060, 0.671
5.32058,  0.65815, 0.668
5.32058,  0.67571, 0.665
5.32058,  0.69326, 0.662
5.32058,  0.71081, 0.659
5.32058,  0.72836, 0.657
5.32058,  0.74591, 0.654
5.32058,  0.76346, 0.652
5.32058,  0.78101, 0.650
5.32058,  0.79856, 0.647
5.32058,  0.81611, 0.645
5.32058,  0.83366, 0.643
5.32058,  0.85121, 0.636
5.32058,  0.86876, 0.000
5.32058,  0.88632, 0.000
5.32058,  0.90387, 0.000
5.32058,  0.92142, 0.000
5.32058,  0.93897, 0.000
5.32058,  0.95652, 0.000
5.32058,  0.97407, 0.000
5.32058,  0.99162, 0.000
5.32058,  1.00917, 0.000
5.32058,  1.02672, 0.000
5.32058,  1.04427, 0.000
5.32058,  1.06182, 0.000
5.32058,  1.07937, 0.000
5.32058,  1.09692, 0.000
5.32058,  1.11448, 0.000
5.32058,  1.13203, 0.000
5.32058,  1.14958, 0.000
5.32058,  1.16713, 0.000
5.32058,  1.18468, 0.000
5.32058,  1.20223, 0.000
5.32058,  1.21978, 0.000
5.32058,  1.23733, 0.000
5.32058,  1.25488, 0.000
5.32058,  1.27243, 0.000
5.32058,  1.28998, 0.000
5.32058,  1.30753, 0.000
5.32058,  1.32509, 0.000
5.32058,  1.34264, 0.000
5.32058,  1.36019, 0.000
5.32058,  1.37774, 0.000
5.32058,  1.39529, 0.000
5.32058,  1.41284, 0.000
5.32058,  1.43039, 0.000
5.32058,  1.44794, 0.000
5.32058,  1.46549, 0.000
5.32058,  1.48304, 0.000
5.32058,  1.50059, 0.000
5.32058,  1.51814, 0.000
5.32058,  1.53569, 0.000
5.32058,  1.55325, 0.000
5.32058,  1.57080, 0.000
5.33808, -1.57080, 0.000
5.33808, -1.55325, 0.000
5.33808, -1.53569, 0.508
5.33808, -1.51814, 0.510
5.33808, -1.50059, 0.512
5.33808, -1.48304, 0.514
5.33808, -1.46549, 0.516
5.33808, -1.44794, 0.518
5.33808, -1.43039, 0.521
5.33808, -1.41284, 0.523
5.33808, -1.39529, 0.526
5.33808, -1.37774, 0.530
5.33808, -1.36019, 0.533
5.33808, -1.34264, 0.537
5.33808, -1.32509, 0.540
5.33808, -1.30753, 0.544
5.33808, -1.28998, 0.548
5.33808, -1.27243, 0.555
5.33808, -1.25488, 0.562
5.33808, -1.23733, 0.568
5.33808, -1.21978, 0.574
5.33808, -1.20223, 0.579
5.33808, -1.18468, 0.583
5.33808, -1.16713, 0.587
5.33808, -1.14958, 0.592
5.33808, -1.13203, 0.596
5.33808, -1.11448, 0.599
5.33808, -1.09692, 0.601
5.33808, -1.07937, 0.603
5.33808, -1.06182, 0.604
5.33808, -1.04427, 0.606
5.33808, -1.02672, 0.608
5.33808, -1.00917, 0.610
5.33808, -0.99162, 0.612
5.33808, -0.97407, 0.614
5.33808, -0.95652, 0.617
5.33808, -0.93897, 0.620
5.33808, -0.92142, 0.623
5.33808, -0.90387, 0.625
5.33808, -0.88632, 0.628
5.33808, -0.86876, 0.630
5.33808, -0.85121, 0.634
5.33808, -0.83366, 0.637
5.33808, -0.81611, 0.641
5.33808, -0.79856, 0.645
5.33808, -0.78101, 0.649
5.33808, -0.76346, 0.652
5.33808, -0.74591, 0.656
5.33808, -0.72836, 0.660
5.33808, -0.71081, 0.666
5.33808, -0.69326, 0.677
5.33808, -0.67571, 0.685
5.33808, -0.65815, 0.691
5.33808, -0.64060, 0.698
5.33808, -0.62305, 0.705
5.33808, -0.60550, 0.711
5.33808, -0.58795, 0.718
5.33808, -0.57040, 0.724
5.33808, -0.55285, 0.736
5.33808, -0.53530, 0.749
5.33808, -0.51775, 0.762
5.33808, -0.50020, 0.776
5.33808, -0.48265, 0.789
5.33808, -0.46510, 0.803
5.33808, -0.44755, 0.816
5.33808, -0.42999, 0.832
5.33808, -0.41244, 0.847
5.33808, -0.39489, 0.862
5.33808, -0.37734, 0.877
5.33808, -0.35979, 0.892
5.33808, -0.34224, 0.907
5.33808, -0.32469, 0.922
5.33808, -0.30714, 0.936
5.33808, -0.28959, 0.946
5.33808, -0.27204, 0.948
5.33808, -0.25449, 0.948
5.33808, -0.23694, 0.949
5.33808, -0.21938, 0.949
5.33808, -0.20183, 0.950
5.33808, -0.18428, 0.950
5.33808, -0.16673, 0.951
5.33808, -0.14918, 0.951
5.33808, -0.13163, 0.951
5.33808, -0.11408, 0.951
5.33808, -0.09653, 0.951
5.33808, -0.07898, 0.951
5.33808, -0.06143, 0.951
5.33808, -0.04388, 0.951
5.33808, -0.02633, 0.951
5.33808, -0.00878, 0.951
5.33808,  0.00878, 0.951
5.33808,  0.02633, 0.951
5.33808,  0.04388, 0.951
5.33808,  0.06143, 0.951
5.33808,  0.07898, 0.951
5.33808,  0.09653, 0.951
5.33808,  0.11408, 0.951
5.33808,  0.13163, 0.951
5.33808,  0.14918, 0.951
5.33808,  0.16673, 0.951
5.33808,  0.18428, 0.951
5.33808,  0.20183, 0.951
5.33808,  0.21938, 0.951
5.33808,  0.23694, 0.951
5.33808,  0.25449, 0.929
5.33808,  0.27204, 0.905
5.33808,  0.28959, 0.887
5.33808,  0.30714, 0.861
5.33808,  0.32469, 0.836
5.33808,  0.34224, 0.810
5.33808,  0.35979, 0.784
5.33808,  0.37734, 0.758
5.33808,  0.39489, 0.746
