T_eff,log_g,Fe_H,h_1,h_2
32000.0,4.0,0.0,0.90055,0.46005
32000.0,4.5,0.0,0.90705,0.37164
32000.0,5.0,0.0,0.91097,0.33355
33000.0,4.0,0.0,0.90316,0.49044
33000.0,4.5,0.0,0.9095,0.38014
33000.0,5.0,0.0,0.91298,0.3309
34000.0,4.0,0.0,0.90615,0.52793
34000.0,4.5,0.0,0.91221,0.39023
34000.0,5.0,0.0,0.91553,0.33109
35000.0,4.0,0.0,0.90895,0.55982
35000.0,4.5,0.0,0.9154,0.40532
35000.0,5.0,0.0,0.91834,0.33299
36000.0,4.0,0.0,0.9109,0.57132
36000.0,4.5,0.0,0.9187,0.41398
36000.0,5.0,0.0,0.92137,0.3348
37000.0,4.0,0.0,0.91175,0.57599
37000.0,4.5,0.0,0.92184,0.41972
37000.0,5.0,0.0,0.92468,0.33435
38000.0,4.0,0.0,0.91195,0.58628
38000.0,4.5,0.0,0.92422,0.41583
38000.0,5.0,0.0,0.92782,0.32771
39000.0,4.0,0.0,0.91145,0.59952
39000.0,4.5,0.0,0.92585,0.41274
39000.0,5.0,0.0,0.9306,0.31851
40000.0,4.0,0.0,0.91097,0.62794
40000.0,4.5,0.0,0.92658,0.4056
40000.0,5.0,0.0,0.93279,0.31205
41000.0,4.5,0.0,0.92715,0.40936
41000.0,5.0,0.0,0.93445,0.30736
42000.0,4.5,0.0,0.92754,0.42032
42000.0,5.0,0.0,0.93545,0.3043
43000.0,4.5,0.0,0.9278,0.43369
43000.0,5.0,0.0,0.93621,0.3024
44000.0,4.5,0.0,0.92796,0.44527
44000.0,5.0,0.0,0.93678,0.30469
45000.0,4.5,0.0,0.92822,0.46069
45000.0,5.0,0.0,0.93734,0.30821
46000.0,4.5,0.0,0.92835,0.47547
46000.0,5.0,0.0,0.93797,0.31389
47000.0,4.5,0.0,0.92853,0.49247
47000.0,5.0,0.0,0.93844,0.31706
48000.0,4.5,0.0,0.92863,0.51053
48000.0,5.0,0.0,0.93896,0.32259
49000.0,4.5,0.0,0.92862,0.53338
49000.0,5.0,0.0,0.93942,0.32586
50000.0,4.5,0.0,0.92863,0.56567
50000.0,5.0,0.0,0.93993,0.33375
3500.0,0.0,0.0,0.57033,0.30131
3500.0,0.5,0.0,0.57065,0.29744
3500.0,1.0,0.0,0.57301,0.29488
3500.0,1.5,0.0,0.57672,0.29357
3500.0,2.0,0.0,0.58114,0.29343
3500.0,2.5,0.0,0.58627,0.29557
3500.0,3.0,0.0,0.60051,0.31236
3500.0,3.5,0.0,0.64773,0.38852
3500.0,4.0,0.0,0.69407,0.49483
3500.0,4.5,0.0,0.72376,0.58491
3500.0,5.0,0.0,0.7388,0.64262
3750.0,0.0,0.0,0.58666,0.32819
3750.0,0.5,0.0,0.58414,0.32691
3750.0,1.0,0.0,0.58304,0.32394
3750.0,1.5,0.0,0.58299,0.31987
3750.0,2.0,0.0,0.58409,0.3155
3750.0,2.5,0.0,0.58591,0.31129
3750.0,3.0,0.0,0.58956,0.30969
3750.0,3.5,0.0,0.60899,0.32656
3750.0,4.0,0.0,0.66496,0.40882
3750.0,4.5,0.0,0.72017,0.53539
3750.0,5.0,0.0,0.75198,0.63816
4000.0,0.0,0.0,0.60573,0.34381
4000.0,0.5,0.0,0.6039,0.34588
4000.0,1.0,0.0,0.6026,0.34569
4000.0,1.5,0.0,0.6018,0.34483
4000.0,2.0,0.0,0.60167,0.34354
4000.0,2.5,0.0,0.60158,0.34105
4000.0,3.0,0.0,0.60173,0.33871
4000.0,3.5,0.0,0.6052,0.33847
4000.0,4.0,0.0,0.62518,0.35341
4000.0,4.5,0.0,0.68081,0.42368
4000.0,5.0,0.0,0.73568,0.53565
4250.0,0.0,0.0,0.62482,0.35668
4250.0,0.5,0.0,0.62345,0.36075
4250.0,1.0,0.0,0.62226,0.36219
4250.0,1.5,0.0,0.62161,0.36219
4250.0,2.0,0.0,0.62092,0.36043
4250.0,2.5,0.0,0.6206,0.3589
4250.0,3.0,0.0,0.6201,0.35712
4250.0,3.5,0.0,0.62103,0.35768
4250.0,4.0,0.0,0.62373,0.35678
4250.0,4.5,0.0,0.64026,0.36985
4250.0,5.0,0.0,0.68723,0.42077
4500.0,0.0,0.0,0.64477,0.36837
4500.0,0.5,0.0,0.64318,0.37405
4500.0,1.0,0.0,0.64236,0.37812
4500.0,1.5,0.0,0.64155,0.37973
4500.0,2.0,0.0,0.64083,0.37971
4500.0,2.5,0.0,0.63952,0.37698
4500.0,3.0,0.0,0.63855,0.37452
4500.0,3.5,0.0,0.63836,0.37403
4500.0,4.0,0.0,0.63952,0.37271
4500.0,4.5,0.0,0.6411,0.37191
4500.0,5.0,0.0,0.65283,0.38224
4750.0,0.0,0.0,0.66524,0.38042
4750.0,0.5,0.0,0.66321,0.38813
4750.0,1.0,0.0,0.66237,0.39378
4750.0,1.5,0.0,0.6616,0.39709
4750.0,2.0,0.0,0.66064,0.39837
4750.0,2.5,0.0,0.65912,0.39681
4750.0,3.0,0.0,0.65802,0.39564
4750.0,3.5,0.0,0.65667,0.3937
4750.0,4.0,0.0,0.65683,0.39272
4750.0,4.5,0.0,0.6569,0.39043
4750.0,5.0,0.0,0.65801,0.39101
5000.0,0.0,0.0,0.68604,0.38803
5000.0,0.5,0.0,0.68328,0.39934
5000.0,1.0,0.0,0.68301,0.40782
5000.0,1.5,0.0,0.68187,0.41445
5000.0,2.0,0.0,0.68124,0.41851
5000.0,2.5,0.0,0.67971,0.41911
5000.0,3.0,0.0,0.67766,0.41731
5000.0,3.5,0.0,0.67561,0.41528
5000.0,4.0,0.0,0.6749,0.41481
5000.0,4.5,0.0,0.67444,0.41294
5000.0,5.0,0.0,0.67454,0.41323
5250.0,0.0,0.0,0.7065,0.3947
5250.0,0.5,0.0,0.70384,0.40576
5250.0,1.0,0.0,0.70244,0.41734
5250.0,1.5,0.0,0.70108,0.42754
5250.0,2.0,0.0,0.70084,0.43491
5250.0,2.5,0.0,0.69939,0.43897
5250.0,3.0,0.0,0.69748,0.43968
5250.0,3.5,0.0,0.69509,0.43833
5250.0,4.0,0.0,0.69351,0.43679
5250.0,4.5,0.0,0.69242,0.43536
5250.0,5.0,0.0,0.69222,0.4369
5500.0,0.0,0.0,0.71193,0.3671
5500.0,0.5,0.0,0.72125,0.41143
5500.0,1.0,0.0,0.72066,0.41761
5500.0,1.5,0.0,0.72021,0.43082
5500.0,2.0,0.0,0.71954,0.44266
5500.0,2.5,0.0,0.71811,0.45332
5500.0,3.0,0.0,0.71676,0.45982
5500.0,3.5,0.0,0.71396,0.46037
5500.0,4.0,0.0,0.71172,0.45902
5500.0,4.5,0.0,0.71052,0.45772
5500.0,5.0,0.0,0.70998,0.45941
5750.0,0.0,0.0,0.70144,0.35744
5750.0,0.5,0.0,0.71862,0.37018
5750.0,1.0,0.0,0.73613,0.42569
5750.0,1.5,0.0,0.73512,0.4336
5750.0,2.0,0.0,0.73512,0.44677
5750.0,2.5,0.0,0.7352,0.46163
5750.0,3.0,0.0,0.73365,0.47267
5750.0,3.5,0.0,0.73145,0.47782
5750.0,4.0,0.0,0.72957,0.47968
5750.0,4.5,0.0,0.72772,0.47905
5750.0,5.0,0.0,0.7271,0.48114
6000.0,0.0,0.0,0.7031,0.3717
6000.0,0.5,0.0,0.71078,0.37388
6000.0,1.0,0.0,0.72384,0.37317
6000.0,1.5,0.0,0.74971,0.44711
6000.0,2.0,0.0,0.74895,0.45306
6000.0,2.5,0.0,0.74862,0.46492
6000.0,3.0,0.0,0.74783,0.47711
6000.0,3.5,0.0,0.74707,0.48764
6000.0,4.0,0.0,0.74538,0.49477
6000.0,4.5,0.0,0.74362,0.49681
6000.0,5.0,0.0,0.74325,0.5007
6250.0,0.5,0.0,0.71178,0.39051
6250.0,1.0,0.0,0.72096,0.39109
6250.0,1.5,0.0,0.7361,0.38968
6250.0,2.0,0.0,0.76093,0.464
6250.0,2.5,0.0,0.76026,0.46958
6250.0,3.0,0.0,0.76016,0.48019
6250.0,3.5,0.0,0.75957,0.49323
6250.0,4.0,0.0,0.75843,0.5025
6250.0,4.5,0.0,0.75729,0.50818
6250.0,5.0,0.0,0.7573,0.51408
6500.0,0.5,0.0,0.71513,0.39545
6500.0,1.0,0.0,0.72132,0.4095
6500.0,1.5,0.0,0.7329,0.40796
6500.0,2.0,0.0,0.75125,0.411
6500.0,2.5,0.0,0.77056,0.48354
6500.0,3.0,0.0,0.77022,0.48924
6500.0,3.5,0.0,0.76984,0.49993
6500.0,4.0,0.0,0.76893,0.50935
6500.0,4.5,0.0,0.76878,0.51584
6500.0,5.0,0.0,0.76893,0.5223
6750.0,0.5,0.0,0.7245,0.41384
6750.0,1.0,0.0,0.72436,0.41486
6750.0,1.5,0.0,0.73182,0.42799
6750.0,2.0,0.0,0.74469,0.42395
6750.0,2.5,0.0,0.76481,0.43331
6750.0,3.0,0.0,0.77893,0.50617
6750.0,3.5,0.0,0.77861,0.51222
6750.0,4.0,0.0,0.77798,0.5177
6750.0,4.5,0.0,0.77822,0.52239
6750.0,5.0,0.0,0.77844,0.52926
7000.0,0.5,0.0,0.73435,0.43386
7000.0,1.0,0.0,0.73396,0.43302
7000.0,1.5,0.0,0.73429,0.4333
7000.0,2.0,0.0,0.7428,0.44721
7000.0,2.5,0.0,0.75735,0.44299
7000.0,3.0,0.0,0.77795,0.47908
7000.0,3.5,0.0,0.78598,0.52749
7000.0,4.0,0.0,0.78592,0.52922
7000.0,4.5,0.0,0.78621,0.53105
7000.0,5.0,0.0,0.78595,0.53798
7250.0,0.5,0.0,0.74427,0.45029
7250.0,1.0,0.0,0.74458,0.45208
7250.0,1.5,0.0,0.74415,0.44993
7250.0,2.0,0.0,0.74451,0.44939
7250.0,2.5,0.0,0.75435,0.46545
7250.0,3.0,0.0,0.77064,0.46586
7250.0,3.5,0.0,0.79081,0.49148
7250.0,4.0,0.0,0.7931,0.54453
7250.0,4.5,0.0,0.79354,0.54295
7250.0,5.0,0.0,0.79303,0.5481
7500.0,0.5,0.0,0.75445,0.45856
7500.0,1.0,0.0,0.75515,0.46498
7500.0,1.5,0.0,0.75582,0.46709
7500.0,2.0,0.0,0.75499,0.46296
7500.0,2.5,0.0,0.75558,0.46371
7500.0,3.0,0.0,0.76649,0.48467
7500.0,3.5,0.0,0.78417,0.49958
7500.0,4.0,0.0,0.7983,0.5554
7500.0,4.5,0.0,0.80015,0.56077
7500.0,5.0,0.0,0.7999,0.56337
7750.0,1.0,0.0,0.76383,0.46762
7750.0,1.5,0.0,0.76633,0.4762
7750.0,2.0,0.0,0.76699,0.47763
7750.0,2.5,0.0,0.7663,0.47417
7750.0,3.0,0.0,0.76705,0.47793
7750.0,3.5,0.0,0.77916,0.50835
7750.0,4.0,0.0,0.79747,0.52866
7750.0,4.5,0.0,0.80543,0.57975
7750.0,5.0,0.0,0.80637,0.58294
8000.0,1.0,0.0,0.77033,0.46233
8000.0,1.5,0.0,0.77458,0.47566
8000.0,2.0,0.0,0.77664,0.48037
8000.0,2.5,0.0,0.77716,0.48157
8000.0,3.0,0.0,0.77637,0.47821
8000.0,3.5,0.0,0.77801,0.48943
8000.0,4.0,0.0,0.7918,0.5303
8000.0,4.5,0.0,0.8092,0.57256
8000.0,5.0,0.0,0.81243,0.59909
8250.0,1.0,0.0,0.77398,0.45007
8250.0,1.5,0.0,0.78066,0.47223
8250.0,2.0,0.0,0.78456,0.47777
8250.0,2.5,0.0,0.78635,0.48021
8250.0,3.0,0.0,0.78656,0.48016
8250.0,3.5,0.0,0.78567,0.47807
8250.0,4.0,0.0,0.78896,0.50281
8250.0,4.5,0.0,0.80427,0.56345
8250.0,5.0,0.0,0.81648,0.61054
8500.0,1.5,0.0,0.78508,0.46899
8500.0,2.0,0.0,0.7904,0.4746
8500.0,2.5,0.0,0.79364,0.47662
8500.0,3.0,0.0,0.79484,0.47533
8500.0,3.5,0.0,0.79487,0.47544
8500.0,4.0,0.0,0.79428,0.47615
8500.0,4.5,0.0,0.80042,0.52262
8500.0,5.0,0.0,0.81588,0.60116
8750.0,1.0,0.0,0.7734,0.43337
8750.0,1.5,0.0,0.78798,0.46648
8750.0,2.0,0.0,0.79494,0.47423
8750.0,2.5,0.0,0.79942,0.47602
8750.0,3.0,0.0,0.80174,0.47387
8750.0,3.5,0.0,0.80238,0.47134
8750.0,4.0,0.0,0.80244,0.47063
8750.0,4.5,0.0,0.80258,0.47811
8750.0,5.0,0.0,0.8119,0.55235
9000.0,1.5,0.0,0.79034,0.46502
9000.0,2.0,0.0,0.79884,0.47602
9000.0,2.5,0.0,0.80364,0.47443
9000.0,3.0,0.0,0.80687,0.47233
9000.0,3.5,0.0,0.8086,0.46977
9000.0,4.0,0.0,0.80934,0.46795
9000.0,4.5,0.0,0.80907,0.46551
9000.0,5.0,0.0,0.80791,0.4622
9250.0,2.0,0.0,0.80181,0.4756
9250.0,2.5,0.0,0.80746,0.47577
9250.0,3.0,0.0,0.81103,0.47213
9250.0,3.5,0.0,0.81342,0.46912
9250.0,4.0,0.0,0.81465,0.46537
9250.0,4.5,0.0,0.81525,0.46395
9250.0,5.0,0.0,0.81507,0.46083
9500.0,2.0,0.0,0.80506,0.4784
9500.0,2.5,0.0,0.81089,0.47689
9500.0,3.0,0.0,0.81466,0.47175
9500.0,3.5,0.0,0.81725,0.46773
9500.0,4.0,0.0,0.819,0.46405
9500.0,4.5,0.0,0.82003,0.46123
9500.0,5.0,0.0,0.82064,0.45852
9750.0,2.0,0.0,0.80796,0.47873
9750.0,2.5,0.0,0.81447,0.47964
9750.0,3.0,0.0,0.81826,0.47237
9750.0,3.5,0.0,0.82083,0.46723
9750.0,4.0,0.0,0.82274,0.46298
9750.0,4.5,0.0,0.82403,0.45873
9750.0,5.0,0.0,0.82521,0.45778
10000.0,2.0,0.0,0.81096,0.48014
10000.0,2.5,0.0,0.81764,0.48043
10000.0,3.0,0.0,0.82159,0.47393
10000.0,3.5,0.0,0.82429,0.4682
10000.0,4.0,0.0,0.82616,0.46202
10000.0,4.5,0.0,0.82764,0.45918
10000.0,5.0,0.0,0.82887,0.45603
10250.0,2.0,0.0,0.81357,0.47825
10250.0,2.5,0.0,0.82088,0.48042
10250.0,3.0,0.0,0.82477,0.47418
10250.0,3.5,0.0,0.82744,0.46803
10250.0,4.0,0.0,0.82941,0.46317
10250.0,4.5,0.0,0.83093,0.45869
10250.0,5.0,0.0,0.83218,0.45533
10500.0,2.0,0.0,0.81623,0.47722
10500.0,2.5,0.0,0.82392,0.47799
10500.0,3.0,0.0,0.82797,0.47298
10500.0,3.5,0.0,0.83058,0.46809
10500.0,4.0,0.0,0.83236,0.46177
10500.0,4.5,0.0,0.83392,0.45767
10500.0,5.0,0.0,0.83549,0.45498
10750.0,2.0,0.0,0.81849,0.47591
10750.0,2.5,0.0,0.82687,0.47628
10750.0,3.0,0.0,0.8312,0.47236
10750.0,3.5,0.0,0.83358,0.46668
10750.0,4.0,0.0,0.83528,0.46155
10750.0,4.5,0.0,0.83675,0.4568
10750.0,5.0,0.0,0.83814,0.45346
11000.0,2.0,0.0,0.82037,0.47305
11000.0,2.5,0.0,0.82971,0.47306
11000.0,3.0,0.0,0.83431,0.46985
11000.0,3.5,0.0,0.83666,0.4642
11000.0,4.0,0.0,0.83818,0.45924
11000.0,4.5,0.0,0.83942,0.45479
11000.0,5.0,0.0,0.84083,0.45205
11250.0,2.0,0.0,0.82207,0.47132
11250.0,2.5,0.0,0.83227,0.46999
11250.0,3.0,0.0,0.83719,0.46612
11250.0,3.5,0.0,0.83958,0.4615
11250.0,4.0,0.0,0.84101,0.45695
11250.0,4.5,0.0,0.84207,0.4528
11250.0,5.0,0.0,0.84325,0.44968
11500.0,2.0,0.0,0.82341,0.4705
11500.0,2.5,0.0,0.83446,0.4659
11500.0,3.0,0.0,0.83991,0.46139
11500.0,3.5,0.0,0.84256,0.45773
11500.0,4.0,0.0,0.84378,0.45328
11500.0,4.5,0.0,0.84471,0.44968
11500.0,5.0,0.0,0.8458,0.44761
11750.0,2.0,0.0,0.82443,0.46928
11750.0,2.5,0.0,0.83651,0.46322
11750.0,3.0,0.0,0.84253,0.45769
11750.0,3.5,0.0,0.84529,0.4537
11750.0,4.0,0.0,0.84647,0.44973
11750.0,4.5,0.0,0.84732,0.44756
11750.0,5.0,0.0,0.84809,0.44471
12000.0,2.0,0.0,0.82523,0.46848
12000.0,2.5,0.0,0.83844,0.46085
12000.0,3.0,0.0,0.84484,0.45292
12000.0,3.5,0.0,0.84783,0.44801
12000.0,4.0,0.0,0.84913,0.44475
12000.0,4.5,0.0,0.84987,0.44378
12000.0,5.0,0.0,0.85051,0.44128
12250.0,2.0,0.0,0.82572,0.46779
12250.0,2.5,0.0,0.83996,0.45868
12250.0,3.0,0.0,0.84695,0.44937
12250.0,3.5,0.0,0.85018,0.44297
12250.0,4.0,0.0,0.85159,0.4406
12250.0,4.5,0.0,0.85229,0.44002
12250.0,5.0,0.0,0.85279,0.43807
12500.0,2.0,0.0,0.82618,0.46762
12500.0,2.5,0.0,0.8413,0.45614
12500.0,3.0,0.0,0.84891,0.44592
12500.0,3.5,0.0,0.85249,0.43791
12500.0,4.0,0.0,0.85405,0.4359
12500.0,4.5,0.0,0.85469,0.4355
12500.0,5.0,0.0,0.85503,0.43381
12750.0,2.0,0.0,0.82635,0.46732
12750.0,2.5,0.0,0.84235,0.45397
12750.0,3.0,0.0,0.85067,0.44186
12750.0,3.5,0.0,0.85458,0.434
12750.0,4.0,0.0,0.85636,0.43168
12750.0,4.5,0.0,0.85698,0.4308
12750.0,5.0,0.0,0.85732,0.43063
13000.0,2.0,0.0,0.82646,0.46758
13000.0,2.5,0.0,0.84342,0.45308
13000.0,3.0,0.0,0.85201,0.4375
13000.0,3.5,0.0,0.85645,0.42943
13000.0,4.0,0.0,0.8584,0.42594
13000.0,4.5,0.0,0.85917,0.42592
13000.0,5.0,0.0,0.85938,0.42624
14000.0,2.0,0.0,0.82491,0.46668
14000.0,2.5,0.0,0.84604,0.44925
14000.0,3.0,0.0,0.85694,0.42806
14000.0,3.5,0.0,0.86267,0.41402
14000.0,4.0,0.0,0.86542,0.40713
14000.0,4.5,0.0,0.8667,0.40661
14000.0,5.0,0.0,0.8671,0.40928
15000.0,2.0,0.0,0.82082,0.4661
15000.0,2.5,0.0,0.84731,0.44998
15000.0,3.0,0.0,0.86022,0.42206
15000.0,3.5,0.0,0.86705,0.40233
15000.0,4.0,0.0,0.87075,0.39212
15000.0,4.5,0.0,0.87259,0.38889
15000.0,5.0,0.0,0.87335,0.39018
16000.0,2.0,0.0,0.81391,0.47033
16000.0,2.5,0.0,0.84712,0.45221
16000.0,3.0,0.0,0.86239,0.41973
16000.0,3.5,0.0,0.87032,0.39441
16000.0,4.0,0.0,0.8748,0.38041
16000.0,4.5,0.0,0.8771,0.37405
16000.0,5.0,0.0,0.87834,0.37372
17000.0,2.5,0.0,0.84592,0.4592
17000.0,3.0,0.0,0.86363,0.41927
17000.0,3.5,0.0,0.87282,0.38838
17000.0,4.0,0.0,0.87794,0.37087
17000.0,4.5,0.0,0.88076,0.36266
17000.0,5.0,0.0,0.88234,0.3605
18000.0,2.5,0.0,0.8441,0.47445
18000.0,3.0,0.0,0.86437,0.42258
18000.0,3.5,0.0,0.87474,0.38526
18000.0,4.0,0.0,0.88049,0.36384
18000.0,4.5,0.0,0.8837,0.35368
18000.0,5.0,0.0,0.88567,0.3504
19000.0,2.5,0.0,0.84197,0.49485
19000.0,3.0,0.0,0.86477,0.4328
19000.0,3.5,0.0,0.87622,0.38535
19000.0,4.0,0.0,0.88256,0.35808
19000.0,4.5,0.0,0.88618,0.34574
19000.0,5.0,0.0,0.88829,0.34038
20000.0,3.0,0.0,0.86525,0.4481
20000.0,3.5,0.0,0.87761,0.39054
20000.0,4.0,0.0,0.88448,0.35678
20000.0,4.5,0.0,0.88843,0.34019
20000.0,5.0,0.0,0.89062,0.33331
21000.0,3.0,0.0,0.8661,0.46839
21000.0,3.5,0.0,0.87903,0.40036
21000.0,4.0,0.0,0.88611,0.35781
21000.0,4.5,0.0,0.8903,0.33697
21000.0,5.0,0.0,0.89274,0.32742
22000.0,3.0,0.0,0.86665,0.48445
22000.0,3.5,0.0,0.8807,0.41303
22000.0,4.0,0.0,0.88776,0.36291
22000.0,4.5,0.0,0.89202,0.33661
22000.0,5.0,0.0,0.89456,0.32434
23000.0,3.0,0.0,0.86589,0.49352
23000.0,3.5,0.0,0.88257,0.42533
23000.0,4.0,0.0,0.88979,0.37132
23000.0,4.5,0.0,0.89375,0.33827
23000.0,5.0,0.0,0.89632,0.32403
24000.0,3.0,0.0,0.86339,0.50289
24000.0,3.5,0.0,0.88371,0.43089
24000.0,4.0,0.0,0.89184,0.37885
24000.0,4.5,0.0,0.89577,0.34417
24000.0,5.0,0.0,0.89795,0.32466
25000.0,3.0,0.0,0.85981,0.51929
25000.0,3.5,0.0,0.88415,0.43799
25000.0,4.0,0.0,0.8936,0.38276
25000.0,4.5,0.0,0.89775,0.34958
25000.0,5.0,0.0,0.89985,0.32878
26000.0,3.0,0.0,0.85674,0.54941
26000.0,3.5,0.0,0.88338,0.4457
26000.0,4.0,0.0,0.89494,0.38757
26000.0,4.5,0.0,0.89967,0.3527
26000.0,5.0,0.0,0.90171,0.33178
27000.0,3.5,0.0,0.88241,0.45981
27000.0,4.0,0.0,0.8953,0.38979
27000.0,4.5,0.0,0.90112,0.35351
27000.0,5.0,0.0,0.90359,0.33467
28000.0,3.5,0.0,0.88188,0.48204
28000.0,4.0,0.0,0.89556,0.39866
28000.0,4.5,0.0,0.90215,0.3545
28000.0,5.0,0.0,0.90519,0.33468
29000.0,3.5,0.0,0.88225,0.50994
29000.0,4.0,0.0,0.89575,0.40865
29000.0,4.5,0.0,0.90299,0.35865
29000.0,5.0,0.0,0.90661,0.33521
30000.0,3.5,0.0,0.88353,0.55481
30000.0,4.0,0.0,0.89672,0.42322
30000.0,4.5,0.0,0.90388,0.36316
30000.0,5.0,0.0,0.90788,0.33559
31000.0,3.5,0.0,0.88477,0.60558
31000.0,4.0,0.0,0.89825,0.436
31000.0,4.5,0.0,0.90515,0.36681
31000.0,5.0,0.0,0.90919,0.33477
32000.0,4.0,0.0,0.90049,0.45952
