Ke 4750 5.0 -0.5 0.739878 0.757264 0.697847 0.437724
Ke 4500 5.0 +0.0 0.764323 0.797038 0.675568 0.439890
Ke 4750 5.0 +0.0 0.783388 0.775317 0.674314 0.457702
Ke 5000 5.0 +0.0 0.788431 0.748576 0.680836 0.469267
Ke 5250 5.0 +0.0 0.779118 0.717011 0.694864 0.473981
Ke 5500 5.0 +0.0 0.756431 0.677410 0.716555 0.472986
Ke 5000 5.0 +0.5 0.747779 0.820567 0.675628 0.423407
Ke 5250 5.0 +0.5 0.749058 0.778936 0.687490 0.436549
Ke 5500 5.0 +0.5 0.752510 0.735719 0.699386 0.451896
TE 4000 1.5 -1.0 0.667818 0.798428 0.716161 0.383979
TE 4250 1.5 -1.0 0.661387 0.732959 0.736548 0.397936
TE 4500 1.5 -1.0 0.662148 0.659791 0.756972 0.419120
TE 4000 2.0 -2.0 0.710155 0.711439 0.723544 0.433699
TE 4250 2.0 -2.0 0.713753 0.627742 0.748180 0.461933
TE 4500 2.0 -2.0 0.735920 0.532543 0.772847 0.508767
TE 4000 2.0 -1.0 0.655734 0.824988 0.714419 0.370153
TE 4250 2.0 -1.0 0.654835 0.765436 0.730388 0.385223
TE 4500 2.0 -1.0 0.659486 0.700031 0.746467 0.405952
TE 4000 2.0 -0.5 0.634291 0.792438 0.731928 0.366219
TE 4250 2.0 -0.5 0.626678 0.759509 0.743499 0.370177
TE 4500 2.0 -0.5 0.619837 0.725518 0.755028 0.374865
TE 4000 2.0 +0.0 0.642934 0.866549 0.709688 0.352622
TE 4250 2.0 +0.0 0.668527 0.772718 0.722771 0.391298
TE 4500 2.0 +0.0 0.672225 0.696877 0.742475 0.414700
TE 4750 2.0 +0.0 0.651327 0.633218 0.768607 0.419934
TE 5000 2.0 +0.0 0.601879 0.577937 0.801333 0.403211
TE 4000 2.5 -2.0 0.692485 0.695208 0.735208 0.427693
TE 4250 2.5 -2.0 0.732619 0.615610 0.745528 0.478147
TE 4500 2.5 -2.0 0.756980 0.557151 0.757496 0.514476
TE 4750 2.5 -2.0 0.757737 0.519046 0.771037 0.528774
TE 5000 2.5 -2.0 0.726577 0.503189 0.786056 0.512633
TE 5250 2.5 -2.0 0.659655 0.513087 0.802580 0.462234
TE 5500 2.5 -2.0 0.561077 0.555396 0.820719 0.381796
TE 4000 2.5 -1.0 0.661553 0.801441 0.718030 0.379583
TE 4250 2.5 -1.0 0.658476 0.759755 0.730418 0.388893
TE 4500 2.5 -1.0 0.658342 0.714638 0.742824 0.401166
TE 4000 2.5 -0.5 0.640890 0.796356 0.728136 0.369026
TE 4250 2.5 -0.5 0.620335 0.798360 0.736359 0.356694
TE 4500 2.5 -0.5 0.605651 0.775196 0.748236 0.353888
TE 4750 2.5 -0.5 0.599717 0.721773 0.763922 0.363640
TE 5000 2.5 -0.5 0.609150 0.633979 0.783384 0.392535
TE 4000 2.5 +0.0 0.653388 0.842788 0.710918 0.364306
TE 4250 2.5 +0.0 0.653286 0.803451 0.721032 0.374318
TE 4500 2.5 +0.0 0.652618 0.760798 0.732538 0.385155
TE 4750 2.5 +0.0 0.651348 0.714924 0.745477 0.396826
TE 5000 2.5 +0.0 0.651158 0.664150 0.759762 0.410920
TE 4000 2.5 +0.5 0.643068 0.888462 0.704311 0.347379
TE 4250 2.5 +0.5 0.661083 0.833059 0.710008 0.371091
TE 4500 2.5 +0.5 0.682060 0.778164 0.715655 0.397715
TE 4500 3.0 -1.0 0.662956 0.740215 0.733922 0.396879
TE 4750 3.0 -1.0 0.645845 0.704612 0.750450 0.396295
TE 5000 3.0 -1.0 0.630401 0.666171 0.766863 0.397264
TE 5250 3.0 -1.0 0.617829 0.622785 0.783399 0.401228
